headroomRate
0.0
0.0
0.0
0.0
0.00144168734550475
0.02883374691009521
0.02883374691009521
0.08217617869377136
0.0
0.0
0.0
0.0
0.07496774196624756
0.0
0.0
0.005766749382019038
0.011533498764038076
0.005766749382019038
0.0
0.011533498764038076
0.0
0.00144168734550475
0.0
0.044692307710647576
0.0
0.0547841191291809
0.0
0.0
0.005766749382019038
0.07929280400276184
0.08650124073028564
0.06343424320220947
0.0
0.05766749382019042
0.0
0.0547841191291809
0.0
0.0
0.05622580647468566
0.0
0.008650124073028563
0.0
0.0028833746910095124
0.0
0.011533498764038076
0.0
0.03748387098312377
0.0
0.0
0.005766749382019038
0.0
0.0
0.0
0.02739205956459045
0.0
0.0
0.0072084367275238
0.02018362283706665
0.0
0.0
0.09082630276679993
0.06055086851119995
0.0
0.060983002185821526
0.005766749382019038
0.0
0.0331588089466095
0.008650124073028563
0.0028833746910095124
0.0028833746910095124
0.008650124073028563
0.04325062036514282
0.0
0.018741935491561886
0.0072084367275238
0.0
0.09803473949432373
0.004325062036514275
0.02739205956459045
0.0
0.06343424320220947
0.011533498764038076
0.0
0.0
0.011533498764038076
0.05334243178367615
0.03604218363761901
0.0331588089466095
0.0
0.0
0.0
0.0
0.011533498764038076
0.04613399505615234
0.005766749382019038
0.031717121601104736
0.0
0.005766749382019038
0.0
0.03748387098312377
0.050459057092666626
0.01585856080055236
0.0
0.00144168734550475
0.0
0.0
0.03892555832862854
0.0
0.0
0.0028833746910095124
0.0
0.011533498764038076
0.00144168734550475
0.00144168734550475
0.011533498764038076
0.0475756824016571
0.0547841191291809
0.0
0.0
0.0
0.0
0.0
0.0
0.004325062036514275
0.0
0.0
0.0
0.0
0.0072084367275238
0.0475756824016571
0.0028833746910095124
0.012543052434921263
0.0
0.0
0.0072084367275238
0.011533498764038076
0.0
0.011533498764038076
0.0
0.011533498764038076
0.0
0.03604218363761901
0.0
0.005766749382019038
0.06343424320220947
0.01585856080055236
0.02883374691009521
0.005766749382019038
0.0
0.0
0.0
0.011533498764038076
0.0
0.0
0.011533498764038076
0.0
0.0
0.0
0.0
0.011533498764038076
0.0
0.02306699752807616
0.0
0.0
0.0
0.0
0.0028833746910095124
0.0
0.03748387098312377
0.0
0.0
0.005766749382019038
0.0
0.0
0.005766749382019038
0.0111013650894165
0.0
0.0
0.0
0.0
0.044692307710647576
0.0
0.0072084367275238
0.0072084367275238
0.0028833746910095124
0.04325062036514282
0.008650124073028563
0.0028833746910095124
0.05190074443817139
0.0
0.008650124073028563
0.0
0.0
0.00144168734550475
0.0
0.0
0.0072084367275238
0.0
0.0
0.0
0.0
0.004325062036514275
0.0
0.0
0.0
0.0
0.0
0.0
