headroomRate
0.0
0.0
0.0
0.03460049629211426
0.0
0.0
0.05766749382019043
0.011533498764038086
0.0
0.0
0.0
0.32639503479003906
0.33792853355407715
0.046133995056152344
0.2422034740447998
0.03460049629211426
0.1730024814605713
0.0
0.0
0.0
0.0
0.0
0.03460049629211426
0.0
0.0
0.0
0.0
0.0
0.0
0.03460049629211426
0.0
0.07727742195129395
0.0
0.0
0.0
0.0
0.0
0.046133995056152344
0.0
0.0
0.023066997528076172
0.05766749382019043
0.011533498764038086
0.011533498764038086
0.046133995056152344
0.0
0.0
0.0
0.0
0.0
0.023066997528076172
0.023066997528076172
0.0
0.0
0.023066997528076172
0.0
0.06574392318725586
0.0
0.0
0.038057565689086914
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.11533498764038086
0.0
0.0
0.0
0.011533498764038086
0.0
0.06574392318725586
0.0
0.0
0.014990568161010742
0.011533498764038086
0.023066997528076172
0.0
0.0
0.11533498764038086
0.0
0.0
0.28833746910095215
0.0
0.10725855827331543
0.5074739456176758
0.0
0.023066997528076172
0.0
0.0
0.3114044666290283
0.0
0.0
0.0
0.011533498764038086
0.0
0.0
0.0
0.0
0.0807344913482666
0.0
0.0
0.0
0.0
0.0
0.023066997528076172
0.03460049629211426
0.0
0.0
0.0
0.0
0.0
0.0
0.1614689826965332
0.0
0.03460049629211426
0.19606947898864746
0.0
0.011533498764038086
0.530540943145752
0.011533498764038086
0.0
0.0807344913482666
0.05766749382019043
0.0
0.09226799011230469
0.0
0.0
0.023066997528076172
0.06920099258422852
0.403672456741333
0.0
0.06665289402008057
0.011533498764038086
0.0
0.046133995056152344
0.0
0.11533498764038086
0.2848803997039795
0.0
0.05766749382019043
0.18453598022460938
0.046133995056152344
0.046133995056152344
0.0
0.0
0.03460049629211426
0.0
0.03460049629211426
0.0
0.3229379653930664
0.1730024814605713
0.27680397033691406
0.03460049629211426
0.0
0.0
0.06920099258422852
0.046133995056152344
0.06920099258422852
0.12686848640441895
0.046133995056152344
0.0
0.0
0.0
0.0
0.0
0.05766749382019043
0.0
0.0
0.046133995056152344
0.0807344913482666
0.05766749382019043
0.0
0.0
0.0
0.011533498764038086
0.0
0.0
0.023066997528076172
0.0807344913482666
0.1730024814605713
0.06574392318725586
0.0
0.35753846168518066
0.0
0.2964138984680176
0.0
0.03460049629211426
0.0
0.023066997528076172
0.12686848640441895
0.0
0.011533498764038086
0.0
0.0
0.0
0.0
0.0
0.0
0.0807344913482666
0.0
0.0
0.0
0.0
0.06920099258422852
0.0
0.03460049629211426
0.0
0.0
0.03460049629211426
0.14993548393249512
0.0
0.12686848640441895
0.0
0.011533498764038086
0.0
0.0
0.1730024814605713
0.0
